FIPS,County,State,Population,Lat,Long_
37177,Tyrrell,North Carolina,4016,35.87147226,-76.17055253
56041,Uinta,Wyoming,20226,41.2878183,-110.54757820000002
49047,Uintah,Utah,35734,41.1441,-111.9233
36111,Ulster,New York,177573,41.89027881,-74.26252104
41059,Umatilla,Oregon,77950,45.59073056,-118.7353826
47171,Unicoi,Tennessee,17883,36.10890856,-82.43709629
5139,Union,Arkansas,38682,33.16887091,-92.59746952
12125,Union,Florida,15237,30.04412971,-82.37497443
13291,Union,Georgia,24511,34.82995757,-83.98967069
17181,Union,Illinois,16653,37.47119609,-89.25548938
18161,Union,Indiana,7054,39.62550777,-84.92497066
19175,Union,Iowa,12241,41.0277278,-94.24234847
21225,Union,Kentucky,14381,37.66166713,-87.94300009
28145,Union,Mississippi,28815,34.49162015,-89.00776006
34039,Union,New Jersey,556341,40.65835409,-74.30680092
35059,Union,New Mexico,4059,36.48126404,-103.4709624
37179,Union,North Carolina,239859,34.98960527,-80.52955873
39159,Union,Ohio,58988,40.30016061,-83.37239023
41061,Union,Oregon,26835,45.30915495,-118.0068979
42119,Union,Pennsylvania,44923,40.96188846,-77.05996014
45087,Union,South Carolina,27316,34.68835752,-81.61730349
46127,Union,South Dakota,15932,42.83112163,-96.6557828
47173,Union,Tennessee,19972,36.28590426,-83.83651902
22111,Union,Louisiana,22108,32.83121059,-92.3749373
48459,Upshur,Texas,41753,32.73706798,-94.93999853
54097,Upshur,West Virginia,24176,38.89285061,-80.23689136
13293,Upson,Georgia,26320,32.87920671,-84.30024826
48461,Upton,Texas,3657,31.36868194,-102.0423217
49049,Utah,Utah,636235,40.1166722,-111.6657662
48463,Uvalde,Texas,26741,29.35739637,-99.76229172
2261,Valdez-Cordova,Alaska,9202,61.47502768,-144.7126799
35061,Valencia,New Mexico,76688,34.71669834,-106.8103733
16085,Valley,Idaho,11392,44.76728382,-115.5676773
30105,Valley,Montana,7396,48.36435097,-106.6669635
31175,Valley,Nebraska,4158,41.56730777,-98.98197724
48465,Val Verde,Texas,49025,29.89149232,-101.1525205
5141,Van Buren,Arkansas,16545,35.58095779,-92.51295036
19177,Van Buren,Iowa,7044,40.75326764,-91.95017958
26159,Van Buren,Michigan,75677,42.25190229,-86.01939087
47175,Van Buren,Tennessee,5872,35.69864497,-85.45221699
37181,Vance,North Carolina,44535,36.36880673,-78.40670845
18163,Vanderburgh,Indiana,181451,38.02658833,-87.58763124
39161,Van Wert,Ohio,28275,40.8554138,-84.59111700000003
48467,Van Zandt,Texas,56590,32.56483801,-95.83766469
42121,Venango,Pennsylvania,50668,41.40323442,-79.75845449
6111,Ventura,California,846006,34.44465746,-119.0910613
17183,Vermilion,Illinois,75758,40.18417171,-87.73384359
22113,Vermilion,Louisiana,59511,29.83517605,-92.30292538
18165,Vermillion,Indiana,15498,39.8523352,-87.46160542
29217,Vernon,Missouri,20563,37.8457799,-94.34127305
55123,Vernon,Wisconsin,30822,43.59422667,-90.8324691
22115,Vernon,Louisiana,47429,31.10884837,-93.18153838
48469,Victoria,Texas,92084,28.79780988,-96.96813006
18167,Vigo,Indiana,107038,39.42944561,-87.39169027
55125,Vilas,Wisconsin,22195,46.05467334,-89.51719204
39163,Vinton,Ohio,13085,39.25208988,-82.4831444
51810,Virginia Beach,Virginia,449974,36.73285734,-76.04566934
12127,Volusia,Florida,553284,29.05858895,-81.18263252
27157,Wabasha,Minnesota,21627,44.28424356,-92.23121312
17185,Wabash,Illinois,11520,38.44272901,-87.84922065
18169,Wabash,Indiana,30996,40.84704239,-85.79328272
20197,Wabaunsee,Kansas,6931,38.95471985,-96.20350509
27159,Wadena,Minnesota,13682,46.58589171,-94.96968506
40145,Wagoner,Oklahoma,81289,35.96024096,-95.51911308
53069,Wahkiakum,Washington,4488,46.29180039999999,-123.4250831
37183,Wake,North Carolina,1111761,35.78879266,-78.65249174
12129,Wakulla,Florida,33739,30.16548905,-84.39895211
23027,Waldo,Maine,39715,44.4858305,-69.12061935
1127,Walker,Alabama,63521,33.80270512,-87.30027177
13295,Walker,Georgia,69761,34.73376362,-85.30165174
48471,Walker,Texas,72971,30.73872995,-95.57440968
20199,Wallace,Kansas,1518,38.91686134,-101.7638876
53071,Walla Walla,Washington,60760,46.23040051,-118.4775539
48473,Waller,Texas,55246,30.01058447,-95.99011759
41063,Wallowa,Oregon,7208,45.57894064,-117.18353799999998
38099,Walsh,North Dakota,10641,48.36876964,-97.72574783
28147,Walthall,Mississippi,14286,31.14971548,-90.10446654
12131,Walton,Florida,74071,30.64204028,-86.16935664
13297,Walton,Georgia,94593,33.78017694,-83.73552314
46129,Walworth,South Dakota,5435,45.43019636,-100.0307514
55127,Walworth,Wisconsin,103868,42.66858202,-88.54163073
19179,Wapello,Iowa,34969,41.03064984,-92.40954728
38101,Ward,North Dakota,67641,48.22390169,-101.5436763
48475,Ward,Texas,11998,31.50999644,-103.0927909
13299,Ware,Georgia,35734,31.05449097,-82.42224148
13301,Warren,Georgia,5254,33.41146451,-82.67795848
17187,Warren,Illinois,16844,40.84925021,-90.6147432
18171,Warren,Indiana,8265,40.34728141,-87.35602659
19181,Warren,Iowa,51466,41.33559454,-93.56007641
21227,Warren,Kentucky,132896,36.99903045,-86.42672751
28149,Warren,Mississippi,45381,32.35810271,-90.83352619
29219,Warren,Missouri,35649,38.76529479,-91.16124662
34041,Warren,New Jersey,105267,40.85951833,-74.99556527
36113,Warren,New York,63944,43.56173026,-73.8433699
37185,Warren,North Carolina,19731,36.39728256,-78.10652228
39165,Warren,Ohio,234602,39.42581994,-84.16557457
42123,Warren,Pennsylvania,39191,41.81304978,-79.26969577
47177,Warren,Tennessee,41277,35.6728299,-85.77969117
51187,Warren,Virginia,40164,38.90847745,-78.20280433
18173,Warrick,Indiana,62998,38.08922676,-87.2716085
49051,Wasatch,Utah,34091,40.33110236,-111.1691419
41065,Wasco,Oregon,26682,45.16292781,-121.1670954
27161,Waseca,Minnesota,18612,44.02211116,-93.58720034
56043,Washakie,Wyoming,7805,43.90451606,-107.68018700000002
55129,Washburn,Wisconsin,15720,45.89838588,-91.79050449
1129,Washington,Alabama,16326,31.4092794,-88.20689944
5143,Washington,Arkansas,239187,35.976844,-94.21800746
8121,Washington,Colorado,4908,39.97015535,-103.202587
12133,Washington,Florida,25473,30.61359259,-85.66002461
13303,Washington,Georgia,20374,32.96711864,-82.79357039
16087,Washington,Idaho,10194,44.45275475,-116.7847688
17189,Washington,Illinois,13887,38.35309213,-89.40982703
18175,Washington,Indiana,28036,38.60219804,-86.1049363
19183,Washington,Iowa,21965,41.33577126,-91.71725711
20201,Washington,Kansas,5406,39.78420784,-97.0875323
21229,Washington,Kentucky,12095,37.75599461,-85.17407732
23029,Washington,Maine,31379,45.01607142,-67.62813524
24043,Washington,Maryland,151049,39.60835778,-77.82002295
27163,Washington,Minnesota,262440,45.03864533,-92.88429635
28151,Washington,Mississippi,43909,33.28392041,-90.94196237
29221,Washington,Missouri,24730,37.96130078,-90.87948158
31177,Washington,Nebraska,20729,41.52815707,-96.22019892
36115,Washington,New York,61204,43.31153794,-73.43043448
37187,Washington,North Carolina,11580,35.83810081,-76.57299037
39167,Washington,Ohio,59911,39.45690571,-81.49121382
40147,Washington,Oklahoma,51527,36.71380786,-95.90514104
41067,Washington,Oregon,601592,45.55972701,-123.0955257
42125,Washington,Pennsylvania,206865,40.19208869,-80.24582867
44009,Washington,Rhode Island,125577,41.45961631,-71.61435303
47179,Washington,Tennessee,129375,36.29472368,-82.49454720000001
48477,Washington,Texas,35882,30.21498498,-96.40946246
49053,Washington,Utah,177556,37.1305,-113.5083
50023,Washington,Vermont,58409,44.27343241,-72.61604978
51191,Washington,Virginia,53740,36.72341572,-81.95666289
55131,Washington,Wisconsin,136034,43.36863664,-88.22974712
22117,Washington,Louisiana,46194,30.85288548,-90.03866652
40149,Washita,Oklahoma,10916,35.29071824,-98.99180434
32031,Washoe,Nevada,471519,40.66562265,-119.6631594
26161,Washtenaw,Michigan,367601,42.253105,-83.83853204
37189,Watauga,North Carolina,56177,36.23103603,-81.70033724
27165,Watonwan,Minnesota,10897,43.97823903,-94.61413846
55133,Waukesha,Wisconsin,404198,43.01833055,-88.30431188
55135,Waupaca,Wisconsin,50990,44.47068056,-88.96534501
55137,Waushara,Wisconsin,24443,44.11324419,-89.24317107
13305,Wayne,Georgia,29927,31.5521809,-81.91894878
17191,Wayne,Illinois,16215,38.42955355,-88.42586459
18177,Wayne,Indiana,65884,39.8633444,-85.01044989
19185,Wayne,Iowa,6441,40.73969028,-93.32752197
21231,Wayne,Kentucky,20333,36.80310688,-84.8251971
26163,Wayne,Michigan,1749343,42.28098405,-83.281255
28153,Wayne,Mississippi,20183,31.64135687,-88.69573913
29223,Wayne,Missouri,12873,37.11303869,-90.46001416
31179,Wayne,Nebraska,9385,42.20934475,-97.11926964
36117,Wayne,New York,89918,43.15494365,-77.02976528
37191,Wayne,North Carolina,123131,35.36438125,-78.00027268
39169,Wayne,Ohio,115710,40.82925852,-81.88844833
42127,Wayne,Pennsylvania,51361,41.64938475,-75.29956506
47181,Wayne,Tennessee,16673,35.23868267,-87.78644456
49055,Wayne,Utah,2711,38.3337,-110.8076
54099,Wayne,West Virginia,39402,38.14901357,-82.42287994
51820,Waynesboro,Virginia,22630,38.06451466,-78.90293905
47183,Weakley,Tennessee,33328,36.29896232,-88.71990865
48479,Webb,Texas,276652,27.7610369,-99.33237355
49057,Weber,Utah,260213,41.2603,-111.9522
13307,Webster,Georgia,2607,32.04066113,-84.54742852
19187,Webster,Iowa,35904,42.42853483,-94.17987389
21233,Webster,Kentucky,12942,37.52168356,-87.67989953
28155,Webster,Mississippi,9689,33.61300486,-89.28392912
29225,Webster,Missouri,39592,37.2813734,-92.876329
31181,Webster,Nebraska,3487,40.17642643,-98.50019851
54101,Webster,West Virginia,8114,38.49370949,-80.4202023
22119,Webster,Louisiana,38340,32.70847669,-93.33121835
8123,Weld,Colorado,324492,40.55499405,-104.3929621
18179,Wells,Indiana,28296,40.72934187,-85.22132966
38103,Wells,North Dakota,3834,47.58614526,-99.65904998
22121,West Baton Rouge,Louisiana,26465,30.46058217,-91.30989571
22123,West Carroll,Louisiana,10830,32.78550125,-91.461201
36119,Westchester,New York,967506,41.16278376,-73.75741653
22125,West Feliciana,Louisiana,15568,30.87882871,-91.4148538
42129,Westmoreland,Pennsylvania,348899,40.31377979999999,-79.46615476
51193,Westmoreland,Virginia,18015,38.11021557,-76.80213247
56045,Weston,Wyoming,6927,43.83961191,-104.5674881
54103,Wetzel,West Virginia,15065,39.6065771,-80.64016540000001
26165,Wexford,Michigan,33631,44.33853602,-85.57712739
48481,Wharton,Texas,41556,29.27765923,-96.22319248
53073,Whatcom,Washington,229247,48.82227976,-121.7490018
30107,Wheatland,Montana,2126,46.46652491,-109.8464636
13309,Wheeler,Georgia,7855,32.12009104,-82.72574721
31183,Wheeler,Nebraska,783,41.91482725,-98.52798941
41069,Wheeler,Oregon,1332,44.72698162,-120.02814270000002
48483,Wheeler,Texas,5056,35.40114335,-100.2699514
5145,White,Arkansas,78753,35.25688493,-91.74908296
13311,White,Georgia,30798,34.64624278,-83.74905525
17193,White,Illinois,13537,38.08706198,-88.17657461
18181,White,Indiana,24102,40.74911165,-86.86492015
47185,White,Tennessee,27345,35.92929884,-85.45591799
32033,White Pine,Nevada,9580,39.44157041,-114.899966
17195,Whiteside,Illinois,55175,41.75509713,-89.91556058
13313,Whitfield,Georgia,104628,34.80987459,-84.96093476
18183,Whitley,Indiana,33964,41.13863784,-85.50791236
21235,Whitley,Kentucky,36264,36.75700531,-84.14541217
53075,Whitman,Washington,50104,46.90022523,-117.5241763
30109,Wibaux,Montana,969,46.95925154,-104.2510927
20203,Wichita,Kansas,2119,38.48178252,-101.3471509
48485,Wichita,Texas,132230,33.98842886,-98.7041034
24045,Wicomico,Maryland,103609,38.37301947,-75.62705831
48487,Wilbarger,Texas,12769,34.07945812,-99.24178437
1131,Wilcox,Alabama,10373,31.98773215,-87.30891118
13315,Wilcox,Georgia,8635,31.97496928,-83.43438555
13317,Wilkes,Georgia,9777,33.78290391,-82.74286107
37193,Wilkes,North Carolina,68412,36.2084135,-81.16232895
27167,Wilkin,Minnesota,6207,46.35721532,-96.4684375
13319,Wilkinson,Georgia,8954,32.80291082,-83.17140684
28157,Wilkinson,Mississippi,8630,31.16078225,-91.31018819
48489,Willacy,Texas,21358,26.47411727,-97.61535848
17197,Will,Illinois,690743,41.44619267,-87.97862712
51830,Williamsburg,Virginia,14954,37.28131268,-76.70905141
45089,Williamsburg,South Carolina,30368,33.62190129,-79.72767442
38105,Williams,North Dakota,37589,48.34522353,-103.4793387
39171,Williams,Ohio,36692,41.56052014,-84.58429552
17199,Williamson,Illinois,66597,37.73033511,-88.92994027
47187,Williamson,Tennessee,238412,35.89099229,-86.89281867
48491,Williamson,Texas,590551,30.64655664,-97.6004854
20205,Wilson,Kansas,8525,37.55937174,-95.74323255
37195,Wilson,North Carolina,81801,35.70625477,-77.917978
47189,Wilson,Tennessee,144657,36.15496772,-86.29775884
48493,Wilson,Texas,51070,29.1732598,-98.08693082
51840,Winchester,Virginia,28078,39.17054517,-78.17325058
9015,Windham,Connecticut,116782,41.82972709,-71.98182316
50025,Windham,Vermont,42222,42.986982,-72.71268875
50027,Windsor,Vermont,55062,43.58010937,-72.58595157
48495,Winkler,Texas,8010,31.85008651,-103.0485163
17201,Winnebago,Illinois,282572,42.33641854,-89.16085327
19189,Winnebago,Iowa,10354,43.37751174,-93.73407298
55139,Winnebago,Wisconsin,171907,44.06886922,-88.64477096
19191,Winneshiek,Iowa,19991,43.29094334,-91.84422722
22127,Winn,Louisiana,13904,31.94449367,-92.63789413
27169,Winona,Minnesota,50484,43.98772283,-91.78081305
1133,Winston,Alabama,23629,34.15030532,-87.37325922
28159,Winston,Mississippi,17955,33.08747908,-89.03391385
54105,Wirt,West Virginia,5821,39.02775007,-81.37473928
48497,Wise,Texas,69984,33.21570665,-97.65460265
51195,Wise,Virginia,37383,36.9746148,-82.62410519
21237,Wolfe,Kentucky,7157,37.73941626,-83.49303612
19193,Woodbury,Iowa,103107,42.38979414,-96.0459439
39173,Wood,Ohio,130817,41.36224827,-83.62285108
48499,Wood,Texas,45539,32.78722382,-95.38236368
54107,Wood,West Virginia,83518,39.20967886,-81.5162836
55141,Wood,Wisconsin,72999,44.45537896,-90.04158336
17203,Woodford,Illinois,38459,40.78579374,-89.20973757
21239,Woodford,Kentucky,26734,38.04178222,-84.7417556
5147,Woodruff,Arkansas,6320,35.18902527,-91.2439489
40151,Woods,Oklahoma,8793,36.76705782,-98.86573064
20207,Woodson,Kansas,3138,37.8865336,-95.74006277
40153,Woodward,Oklahoma,20211,36.42316318,-99.26283045
24047,Worcester,Maryland,52276,38.21274277,-75.33200012
25027,Worcester,Massachusetts,830622,42.35026951,-71.90493363
13321,Worth,Georgia,20247,31.55162306,-83.85090513
19195,Worth,Iowa,7381,43.37750768,-93.26087602
29227,Worth,Missouri,2013,40.47945588,-94.42328751
2275,Wrangell,Alaska,2502,56.3202004,-132.05837309999998
19197,Wright,Iowa,12562,42.73305373,-93.73515113
27171,Wright,Minnesota,138377,45.17297924,-93.96234781
29229,Wright,Missouri,18289,37.27029221,-92.46914488
39175,Wyandot,Ohio,21772,40.84339621,-83.30734173
20209,Wyandotte,Kansas,165429,39.11727348,-94.76378225
36121,Wyoming,New York,39859,42.70145109,-78.22199579
42131,Wyoming,Pennsylvania,26794,41.51955538,-76.01074915
54109,Wyoming,West Virginia,20394,37.612327,-81.54511071
51197,Wythe,Virginia,28684,36.91582035,-81.07834059
37197,Yadkin,North Carolina,37667,36.16222629,-80.66239436
53077,Yakima,Washington,250873,46.45738486,-120.7380126
2282,Yakutat,Alaska,579,59.8909808,-140.36014509999998
28161,Yalobusha,Mississippi,12108,34.02824175,-89.70762049999998
41071,Yamhill,Oregon,107100,45.23330449,-123.3086963
37199,Yancey,North Carolina,18069,35.90079156,-82.31237181
46135,Yankton,South Dakota,22814,43.00924485,-97.39467635
36123,Yates,New York,24913,42.63505484,-77.10369919
4025,Yavapai,Arizona,235099,34.59933926,-112.5538588
28163,Yazoo,Mississippi,29690,32.77890365,-90.39656148
5149,Yell,Arkansas,21341,35.00292371,-93.41171338
27173,Yellow Medicine,Minnesota,9709,44.71710183,-95.86842453
30111,Yellowstone,Montana,161300,45.93955949,-108.2691486
48501,Yoakum,Texas,8713,33.17320212,-102.8276433
6113,Yolo,California,220500,38.68278902,-121.9018288
23031,York,Maine,207641,43.47808377,-70.71052375
31185,York,Nebraska,13679,40.87272618,-97.59710186
42133,York,Pennsylvania,449058,39.9210089,-76.73040131
45091,York,South Carolina,280979,34.97281497,-81.18085944
51199,York,Virginia,68280,37.24374789,-76.54412815
48503,Young,Texas,18010,33.17659707,-98.68790885
6115,Yuba,California,78668,39.26255932,-121.3535644
2290,Yukon-Koyukuk,Alaska,5230,65.50815459,-151.3907387
4027,Yuma,Arizona,213787,32.76895712,-113.90666740000002
8125,Yuma,Colorado,10019,40.00346839,-102.4258673
48505,Zapata,Texas,14179,27.00156391,-99.16987152
48507,Zavala,Texas,11840,28.86617238,-99.76050829
46137,Ziebach,South Dakota,2756,44.97881876,-101.6654622
